exit_time,symbol,position,pnl
2022-01-02 00:00:00+00:00,EURUSD,0.0,
2022-01-02 00:00:00+00:00,GBPUSD,0.0,
2022-01-02 00:00:00+00:00,US500,0.0,
2022-01-02 00:00:00+00:00,USDJPY,0.0,
2022-01-02 00:00:00+00:00,XAUUSD,0.0,
2022-01-03 00:00:00+00:00,EURUSD,0.0,
2022-01-03 00:00:00+00:00,GBPUSD,0.0,
2022-01-03 00:00:00+00:00,US500,0.0,
2022-01-03 00:00:00+00:00,USDJPY,0.0,
2022-01-03 00:00:00+00:00,XAUUSD,0.0,
2022-01-04 00:00:00+00:00,EURUSD,0.0,
2022-01-04 00:00:00+00:00,GBPUSD,0.0,
2022-01-04 00:00:00+00:00,US500,0.0,
2022-01-04 00:00:00+00:00,USDJPY,0.0,
2022-01-04 00:00:00+00:00,XAUUSD,0.0,
2022-01-05 00:00:00+00:00,EURUSD,0.0,
2022-01-05 00:00:00+00:00,GBPUSD,0.0,
2022-01-05 00:00:00+00:00,US500,0.0,
2022-01-05 00:00:00+00:00,USDJPY,0.0,
2022-01-05 00:00:00+00:00,XAUUSD,0.0,
2022-01-06 00:00:00+00:00,EURUSD,0.0,
2022-01-06 00:00:00+00:00,GBPUSD,0.0,
2022-01-06 00:00:00+00:00,US500,0.0,
2022-01-06 00:00:00+00:00,USDJPY,0.0,
2022-01-06 00:00:00+00:00,XAUUSD,0.0,
2022-01-07 00:00:00+00:00,EURUSD,0.0,
2022-01-07 00:00:00+00:00,GBPUSD,0.0,
2022-01-07 00:00:00+00:00,US500,0.0,
2022-01-07 00:00:00+00:00,USDJPY,0.0,
2022-01-07 00:00:00+00:00,XAUUSD,0.0,
2022-01-09 00:00:00+00:00,EURUSD,0.0,
2022-01-09 00:00:00+00:00,GBPUSD,0.0,
2022-01-09 00:00:00+00:00,US500,0.0,
2022-01-09 00:00:00+00:00,USDJPY,0.0,
2022-01-09 00:00:00+00:00,XAUUSD,0.0,
2022-01-10 00:00:00+00:00,EURUSD,0.0,
2022-01-10 00:00:00+00:00,GBPUSD,0.0,
2022-01-10 00:00:00+00:00,US500,0.0,
2022-01-10 00:00:00+00:00,USDJPY,0.0,
2022-01-10 00:00:00+00:00,XAUUSD,0.0,
2022-01-11 00:00:00+00:00,EURUSD,0.0,
2022-01-11 00:00:00+00:00,GBPUSD,0.0,
2022-01-11 00:00:00+00:00,US500,0.0,
2022-01-11 00:00:00+00:00,USDJPY,0.0,
2022-01-11 00:00:00+00:00,XAUUSD,0.0,
2022-01-12 00:00:00+00:00,EURUSD,0.0,
2022-01-12 00:00:00+00:00,GBPUSD,0.0,
2022-01-12 00:00:00+00:00,US500,0.0,
2022-01-12 00:00:00+00:00,USDJPY,0.0,
2022-01-12 00:00:00+00:00,XAUUSD,0.0,
2022-01-13 00:00:00+00:00,EURUSD,0.0,
2022-01-13 00:00:00+00:00,GBPUSD,0.0,
2022-01-13 00:00:00+00:00,US500,0.0,
2022-01-13 00:00:00+00:00,USDJPY,0.0,
2022-01-13 00:00:00+00:00,XAUUSD,0.0,
2022-01-14 00:00:00+00:00,EURUSD,0.0,
2022-01-14 00:00:00+00:00,GBPUSD,0.0,
2022-01-14 00:00:00+00:00,US500,0.0,
2022-01-14 00:00:00+00:00,USDJPY,0.0,
2022-01-14 00:00:00+00:00,XAUUSD,0.0,
2022-01-16 00:00:00+00:00,EURUSD,0.0,
2022-01-16 00:00:00+00:00,GBPUSD,0.0,
2022-01-16 00:00:00+00:00,US500,0.0,
2022-01-16 00:00:00+00:00,USDJPY,0.0,
2022-01-16 00:00:00+00:00,XAUUSD,0.0,
2022-01-17 00:00:00+00:00,EURUSD,0.0,
2022-01-17 00:00:00+00:00,GBPUSD,0.0,
2022-01-17 00:00:00+00:00,US500,0.0,
2022-01-17 00:00:00+00:00,USDJPY,0.0,
2022-01-17 00:00:00+00:00,XAUUSD,0.0,
2022-01-18 00:00:00+00:00,EURUSD,0.0,
2022-01-18 00:00:00+00:00,GBPUSD,0.0,
2022-01-18 00:00:00+00:00,US500,0.0,
2022-01-18 00:00:00+00:00,USDJPY,0.0,
2022-01-18 00:00:00+00:00,XAUUSD,0.0,
2022-01-19 00:00:00+00:00,EURUSD,0.0,
2022-01-19 00:00:00+00:00,GBPUSD,0.0,
2022-01-19 00:00:00+00:00,US500,0.0,
2022-01-19 00:00:00+00:00,USDJPY,0.0,
2022-01-19 00:00:00+00:00,XAUUSD,0.0,
2022-01-20 00:00:00+00:00,EURUSD,0.0,
2022-01-20 00:00:00+00:00,GBPUSD,0.0,
2022-01-20 00:00:00+00:00,US500,0.0,
2022-01-20 00:00:00+00:00,USDJPY,0.0,
2022-01-20 00:00:00+00:00,XAUUSD,0.0,
2022-01-21 00:00:00+00:00,EURUSD,0.0,
2022-01-21 00:00:00+00:00,GBPUSD,0.0,
2022-01-21 00:00:00+00:00,US500,0.0,
2022-01-21 00:00:00+00:00,USDJPY,0.0,
2022-01-21 00:00:00+00:00,XAUUSD,0.0,
2022-01-23 00:00:00+00:00,EURUSD,0.0,
2022-01-23 00:00:00+00:00,GBPUSD,0.0,
2022-01-23 00:00:00+00:00,US500,0.0,
2022-01-23 00:00:00+00:00,USDJPY,0.0,
2022-01-23 00:00:00+00:00,XAUUSD,0.0,
2022-01-24 00:00:00+00:00,EURUSD,0.0,
2022-01-24 00:00:00+00:00,GBPUSD,0.0,
2022-01-24 00:00:00+00:00,US500,0.0,
2022-01-24 00:00:00+00:00,USDJPY,0.0,
2022-01-24 00:00:00+00:00,XAUUSD,0.0,
2022-01-25 00:00:00+00:00,EURUSD,0.0,
2022-01-25 00:00:00+00:00,GBPUSD,0.0,
2022-01-25 00:00:00+00:00,US500,0.0,
2022-01-25 00:00:00+00:00,USDJPY,0.0,
2022-01-25 00:00:00+00:00,XAUUSD,0.0,
2022-01-26 00:00:00+00:00,EURUSD,0.0,
2022-01-26 00:00:00+00:00,GBPUSD,0.0,
2022-01-26 00:00:00+00:00,US500,0.0,
2022-01-26 00:00:00+00:00,USDJPY,0.0,
2022-01-26 00:00:00+00:00,XAUUSD,0.0,
2022-01-27 00:00:00+00:00,EURUSD,0.0,
2022-01-27 00:00:00+00:00,GBPUSD,0.0,
2022-01-27 00:00:00+00:00,US500,0.0,
2022-01-27 00:00:00+00:00,USDJPY,0.0,
2022-01-27 00:00:00+00:00,XAUUSD,0.0,
2022-01-28 00:00:00+00:00,EURUSD,0.0,
2022-01-28 00:00:00+00:00,GBPUSD,0.0,
2022-01-28 00:00:00+00:00,US500,0.0,
2022-01-28 00:00:00+00:00,USDJPY,0.0,
2022-01-28 00:00:00+00:00,XAUUSD,0.0,
2022-01-30 00:00:00+00:00,EURUSD,0.0,
2022-01-30 00:00:00+00:00,GBPUSD,0.0,
2022-01-30 00:00:00+00:00,US500,0.0,
2022-01-30 00:00:00+00:00,USDJPY,0.0,
2022-01-30 00:00:00+00:00,XAUUSD,0.0,
2022-01-31 00:00:00+00:00,EURUSD,0.0,
2022-01-31 00:00:00+00:00,GBPUSD,0.0,
2022-01-31 00:00:00+00:00,US500,0.0,
2022-01-31 00:00:00+00:00,USDJPY,0.0,
2022-01-31 00:00:00+00:00,XAUUSD,0.0,
2022-02-01 00:00:00+00:00,EURUSD,0.0,
2022-02-01 00:00:00+00:00,GBPUSD,0.0,
2022-02-01 00:00:00+00:00,US500,0.0,
2022-02-01 00:00:00+00:00,USDJPY,0.0,
2022-02-01 00:00:00+00:00,XAUUSD,0.0,
2022-02-02 00:00:00+00:00,EURUSD,0.0,
2022-02-02 00:00:00+00:00,GBPUSD,0.0,
2022-02-02 00:00:00+00:00,US500,0.0,
2022-02-02 00:00:00+00:00,USDJPY,0.0,
2022-02-02 00:00:00+00:00,XAUUSD,0.0,
2022-02-03 00:00:00+00:00,EURUSD,0.0,
2022-02-03 00:00:00+00:00,GBPUSD,0.0,
2022-02-03 00:00:00+00:00,US500,0.0,
2022-02-03 00:00:00+00:00,USDJPY,0.0,
2022-02-03 00:00:00+00:00,XAUUSD,0.0,
2022-02-04 00:00:00+00:00,EURUSD,0.0,
2022-02-04 00:00:00+00:00,GBPUSD,0.0,
2022-02-04 00:00:00+00:00,US500,0.0,
2022-02-04 00:00:00+00:00,USDJPY,0.0,
2022-02-04 00:00:00+00:00,XAUUSD,0.0,
2022-02-06 00:00:00+00:00,EURUSD,0.0,
2022-02-06 00:00:00+00:00,GBPUSD,0.0,
2022-02-06 00:00:00+00:00,US500,0.0,
2022-02-06 00:00:00+00:00,USDJPY,0.0,
2022-02-06 00:00:00+00:00,XAUUSD,0.0,
2022-02-07 00:00:00+00:00,EURUSD,0.0,
2022-02-07 00:00:00+00:00,GBPUSD,0.0,
2022-02-07 00:00:00+00:00,US500,0.0,
2022-02-07 00:00:00+00:00,USDJPY,0.0,
2022-02-07 00:00:00+00:00,XAUUSD,0.0,
2022-02-08 00:00:00+00:00,EURUSD,0.0,
2022-02-08 00:00:00+00:00,GBPUSD,0.0,
2022-02-08 00:00:00+00:00,US500,0.0,
2022-02-08 00:00:00+00:00,USDJPY,0.0,
2022-02-08 00:00:00+00:00,XAUUSD,0.0,
2022-02-09 00:00:00+00:00,EURUSD,0.0,
2022-02-09 00:00:00+00:00,GBPUSD,0.0,
2022-02-09 00:00:00+00:00,US500,0.0,
2022-02-09 00:00:00+00:00,USDJPY,0.0,
2022-02-09 00:00:00+00:00,XAUUSD,0.0,
2022-02-10 00:00:00+00:00,EURUSD,0.0,
2022-02-10 00:00:00+00:00,GBPUSD,0.0,
2022-02-10 00:00:00+00:00,US500,0.0,
2022-02-10 00:00:00+00:00,USDJPY,0.0,
2022-02-10 00:00:00+00:00,XAUUSD,0.0,
2022-02-11 00:00:00+00:00,EURUSD,0.0,
2022-02-11 00:00:00+00:00,GBPUSD,0.0,
2022-02-11 00:00:00+00:00,US500,0.0,
2022-02-11 00:00:00+00:00,USDJPY,0.0,
2022-02-11 00:00:00+00:00,XAUUSD,0.0,
2022-02-13 00:00:00+00:00,EURUSD,0.0,
2022-02-13 00:00:00+00:00,GBPUSD,0.0,
2022-02-13 00:00:00+00:00,US500,0.0,
2022-02-13 00:00:00+00:00,USDJPY,0.0,
2022-02-13 00:00:00+00:00,XAUUSD,0.0,
2022-02-14 00:00:00+00:00,EURUSD,0.0,
2022-02-14 00:00:00+00:00,GBPUSD,0.0,
2022-02-14 00:00:00+00:00,US500,0.0,
2022-02-14 00:00:00+00:00,USDJPY,0.0,
2022-02-14 00:00:00+00:00,XAUUSD,0.0,
2022-02-15 00:00:00+00:00,EURUSD,0.0,
2022-02-15 00:00:00+00:00,GBPUSD,0.0,
2022-02-15 00:00:00+00:00,US500,0.0,
2022-02-15 00:00:00+00:00,USDJPY,0.0,
2022-02-15 00:00:00+00:00,XAUUSD,0.0,
2022-02-16 00:00:00+00:00,EURUSD,0.0,
2022-02-16 00:00:00+00:00,GBPUSD,0.0,
2022-02-16 00:00:00+00:00,US500,0.0,
2022-02-16 00:00:00+00:00,USDJPY,0.0,
2022-02-16 00:00:00+00:00,XAUUSD,0.0,
2022-02-17 00:00:00+00:00,EURUSD,0.0,
2022-02-17 00:00:00+00:00,GBPUSD,0.0,
2022-02-17 00:00:00+00:00,US500,0.0,
2022-02-17 00:00:00+00:00,USDJPY,0.0,
2022-02-17 00:00:00+00:00,XAUUSD,0.0,
2022-02-18 00:00:00+00:00,EURUSD,0.0,
2022-02-18 00:00:00+00:00,GBPUSD,0.0,
2022-02-18 00:00:00+00:00,US500,0.0,
2022-02-18 00:00:00+00:00,USDJPY,0.0,
2022-02-18 00:00:00+00:00,XAUUSD,0.0,
2022-02-20 00:00:00+00:00,EURUSD,0.0,
2022-02-20 00:00:00+00:00,GBPUSD,0.0,
2022-02-20 00:00:00+00:00,US500,0.0,
2022-02-20 00:00:00+00:00,USDJPY,0.0,
2022-02-20 00:00:00+00:00,XAUUSD,0.0,
2022-02-21 00:00:00+00:00,EURUSD,0.0,
2022-02-21 00:00:00+00:00,GBPUSD,0.0,
2022-02-21 00:00:00+00:00,US500,0.0,
2022-02-21 00:00:00+00:00,USDJPY,0.0,
2022-02-21 00:00:00+00:00,XAUUSD,0.0,
2022-02-22 00:00:00+00:00,EURUSD,0.0,
2022-02-22 00:00:00+00:00,GBPUSD,0.0,
2022-02-22 00:00:00+00:00,US500,0.0,
2022-02-22 00:00:00+00:00,USDJPY,0.0,
2022-02-22 00:00:00+00:00,XAUUSD,0.0,
2022-02-23 00:00:00+00:00,EURUSD,0.0,
2022-02-23 00:00:00+00:00,GBPUSD,0.0,
2022-02-23 00:00:00+00:00,US500,0.0,
2022-02-23 00:00:00+00:00,USDJPY,0.0,
2022-02-23 00:00:00+00:00,XAUUSD,0.0,
2022-02-24 00:00:00+00:00,EURUSD,0.0,
2022-02-24 00:00:00+00:00,GBPUSD,0.0,
2022-02-24 00:00:00+00:00,US500,0.0,
2022-02-24 00:00:00+00:00,USDJPY,0.0,
2022-02-24 00:00:00+00:00,XAUUSD,0.0,
2022-02-25 00:00:00+00:00,EURUSD,0.0,
2022-02-25 00:00:00+00:00,GBPUSD,0.0,
2022-02-25 00:00:00+00:00,US500,0.0,
2022-02-25 00:00:00+00:00,USDJPY,0.0,
2022-02-25 00:00:00+00:00,XAUUSD,0.0,
2022-02-27 00:00:00+00:00,EURUSD,0.0,
2022-02-27 00:00:00+00:00,GBPUSD,0.0,
2022-02-27 00:00:00+00:00,US500,0.0,
2022-02-27 00:00:00+00:00,USDJPY,0.0,
2022-02-27 00:00:00+00:00,XAUUSD,0.0,
2022-02-28 00:00:00+00:00,EURUSD,0.0,
2022-02-28 00:00:00+00:00,GBPUSD,0.0,
2022-02-28 00:00:00+00:00,US500,0.0,
2022-02-28 00:00:00+00:00,USDJPY,0.0,
2022-02-28 00:00:00+00:00,XAUUSD,0.0,
2022-03-01 00:00:00+00:00,EURUSD,0.0,
2022-03-01 00:00:00+00:00,GBPUSD,0.0,
2022-03-01 00:00:00+00:00,US500,0.0,
2022-03-01 00:00:00+00:00,USDJPY,0.0,
2022-03-01 00:00:00+00:00,XAUUSD,0.0,
2022-03-02 00:00:00+00:00,EURUSD,0.0,
2022-03-02 00:00:00+00:00,GBPUSD,0.0,
2022-03-02 00:00:00+00:00,US500,0.0,
2022-03-02 00:00:00+00:00,USDJPY,0.0,
2022-03-02 00:00:00+00:00,XAUUSD,0.0,
2022-03-03 00:00:00+00:00,EURUSD,0.0,
2022-03-03 00:00:00+00:00,GBPUSD,0.0,
2022-03-03 00:00:00+00:00,US500,0.0,
2022-03-03 00:00:00+00:00,USDJPY,0.0,
2022-03-03 00:00:00+00:00,XAUUSD,0.0,
2022-03-04 00:00:00+00:00,EURUSD,0.0,
2022-03-04 00:00:00+00:00,GBPUSD,0.0,
2022-03-04 00:00:00+00:00,US500,0.0,
2022-03-04 00:00:00+00:00,USDJPY,0.0,
2022-03-04 00:00:00+00:00,XAUUSD,0.0,
2022-03-06 00:00:00+00:00,EURUSD,0.0,
2022-03-06 00:00:00+00:00,GBPUSD,0.0,
2022-03-06 00:00:00+00:00,US500,0.0,
2022-03-06 00:00:00+00:00,USDJPY,0.0,
2022-03-06 00:00:00+00:00,XAUUSD,0.0,
2022-03-07 00:00:00+00:00,EURUSD,0.0,
2022-03-07 00:00:00+00:00,GBPUSD,0.0,
2022-03-07 00:00:00+00:00,US500,0.0,
2022-03-07 00:00:00+00:00,USDJPY,0.0,
2022-03-07 00:00:00+00:00,XAUUSD,0.0,
2022-03-08 00:00:00+00:00,EURUSD,0.0,
2022-03-08 00:00:00+00:00,GBPUSD,0.0,
2022-03-08 00:00:00+00:00,US500,0.0,
2022-03-08 00:00:00+00:00,USDJPY,0.0,
2022-03-08 00:00:00+00:00,XAUUSD,0.0,
2022-03-09 00:00:00+00:00,EURUSD,0.0,
2022-03-09 00:00:00+00:00,GBPUSD,0.0,
2022-03-09 00:00:00+00:00,US500,0.0,
2022-03-09 00:00:00+00:00,USDJPY,0.0,
2022-03-09 00:00:00+00:00,XAUUSD,0.0,
2022-03-10 00:00:00+00:00,EURUSD,0.0,
2022-03-10 00:00:00+00:00,GBPUSD,0.0,
2022-03-10 00:00:00+00:00,US500,0.0,
2022-03-10 00:00:00+00:00,USDJPY,0.0,
2022-03-10 00:00:00+00:00,XAUUSD,0.0,
2022-03-11 00:00:00+00:00,EURUSD,0.0,
2022-03-11 00:00:00+00:00,GBPUSD,0.0,
2022-03-11 00:00:00+00:00,US500,0.0,
2022-03-11 00:00:00+00:00,USDJPY,0.0,
2022-03-11 00:00:00+00:00,XAUUSD,0.0,
2022-03-13 00:00:00+00:00,EURUSD,0.0,
2022-03-13 00:00:00+00:00,GBPUSD,0.0,
2022-03-13 00:00:00+00:00,US500,0.0,
2022-03-13 00:00:00+00:00,USDJPY,0.0,
2022-03-13 00:00:00+00:00,XAUUSD,0.0,
2022-03-14 00:00:00+00:00,EURUSD,0.0,
2022-03-14 00:00:00+00:00,GBPUSD,0.0,
2022-03-14 00:00:00+00:00,US500,0.0,
2022-03-14 00:00:00+00:00,USDJPY,0.0,
2022-03-14 00:00:00+00:00,XAUUSD,0.0,
2022-03-15 00:00:00+00:00,EURUSD,0.0,
2022-03-15 00:00:00+00:00,GBPUSD,0.0,
2022-03-15 00:00:00+00:00,US500,0.0,
2022-03-15 00:00:00+00:00,USDJPY,0.0,
2022-03-15 00:00:00+00:00,XAUUSD,0.0,
2022-03-16 00:00:00+00:00,EURUSD,-3.0,
2022-03-16 00:00:00+00:00,GBPUSD,-3.0,
2022-03-16 00:00:00+00:00,US500,0.0,
2022-03-16 00:00:00+00:00,USDJPY,-0.8,
2022-03-16 00:00:00+00:00,XAUUSD,3.0,
2022-03-17 00:00:00+00:00,EURUSD,-3.0,
2022-03-17 00:00:00+00:00,GBPUSD,-3.0,
2022-03-17 00:00:00+00:00,US500,0.0,
2022-03-17 00:00:00+00:00,USDJPY,-0.8,
2022-03-17 00:00:00+00:00,XAUUSD,3.0,
2022-03-18 00:00:00+00:00,EURUSD,-3.0,
2022-03-18 00:00:00+00:00,GBPUSD,-3.0,
2022-03-18 00:00:00+00:00,US500,0.0,
2022-03-18 00:00:00+00:00,USDJPY,-0.8,
2022-03-18 00:00:00+00:00,XAUUSD,3.0,
2022-03-20 00:00:00+00:00,EURUSD,-3.0,
2022-03-20 00:00:00+00:00,GBPUSD,-3.0,
2022-03-20 00:00:00+00:00,US500,0.0,
2022-03-20 00:00:00+00:00,USDJPY,-0.8,
2022-03-20 00:00:00+00:00,XAUUSD,3.0,
2022-03-21 00:00:00+00:00,EURUSD,-3.0,
2022-03-21 00:00:00+00:00,GBPUSD,-3.0,
2022-03-21 00:00:00+00:00,US500,0.0,
2022-03-21 00:00:00+00:00,USDJPY,-0.8,
2022-03-21 00:00:00+00:00,XAUUSD,3.0,
2022-03-22 00:00:00+00:00,EURUSD,-3.0,
2022-03-22 00:00:00+00:00,GBPUSD,-3.0,
2022-03-22 00:00:00+00:00,US500,0.0,
2022-03-22 00:00:00+00:00,USDJPY,-0.8,
2022-03-22 00:00:00+00:00,XAUUSD,3.0,
2022-03-23 00:00:00+00:00,EURUSD,-3.0,
2022-03-23 00:00:00+00:00,GBPUSD,-3.0,
2022-03-23 00:00:00+00:00,US500,0.0,
2022-03-23 00:00:00+00:00,USDJPY,-0.8,
2022-03-23 00:00:00+00:00,XAUUSD,3.0,
2022-03-24 00:00:00+00:00,EURUSD,-3.0,
2022-03-24 00:00:00+00:00,GBPUSD,-3.0,
2022-03-24 00:00:00+00:00,US500,0.0,
2022-03-24 00:00:00+00:00,USDJPY,-0.8,
2022-03-24 00:00:00+00:00,XAUUSD,2.938638895142417,
2022-03-25 00:00:00+00:00,EURUSD,-3.0,
2022-03-25 00:00:00+00:00,GBPUSD,-3.0,
2022-03-25 00:00:00+00:00,US500,0.0,
2022-03-25 00:00:00+00:00,USDJPY,-0.31517553495448214,
2022-03-25 00:00:00+00:00,XAUUSD,2.3977062683699453,
2022-03-27 00:00:00+00:00,EURUSD,-3.0,
2022-03-27 00:00:00+00:00,GBPUSD,-3.0,
2022-03-27 00:00:00+00:00,US500,0.0,
2022-03-27 00:00:00+00:00,USDJPY,-0.3435713749044647,
2022-03-27 00:00:00+00:00,XAUUSD,1.5553915713587068,
2022-03-28 00:00:00+00:00,EURUSD,-2.6005510718432236,
2022-03-28 00:00:00+00:00,GBPUSD,-3.0,
2022-03-28 00:00:00+00:00,US500,0.0,
2022-03-28 00:00:00+00:00,USDJPY,0.40000000000000024,
2022-03-28 00:00:00+00:00,XAUUSD,1.3471981761638132,
2022-03-29 00:00:00+00:00,EURUSD,-2.651909752149887,
2022-03-29 00:00:00+00:00,GBPUSD,-3.0,
2022-03-29 00:00:00+00:00,US500,0.0,
2022-03-29 00:00:00+00:00,USDJPY,0.4779454480226656,
2022-03-29 00:00:00+00:00,XAUUSD,1.8412473133935228,
2022-03-30 00:00:00+00:00,EURUSD,-3.0,
2022-03-30 00:00:00+00:00,GBPUSD,-3.0,
2022-03-30 00:00:00+00:00,US500,0.0,
2022-03-30 00:00:00+00:00,USDJPY,2.6497975873598225,
2022-03-30 00:00:00+00:00,XAUUSD,0.6725884933391911,
2022-03-31 00:00:00+00:00,EURUSD,-2.6981179361275673,
2022-03-31 00:00:00+00:00,GBPUSD,-3.0,
2022-03-31 00:00:00+00:00,US500,0.0,
2022-03-31 00:00:00+00:00,USDJPY,2.2696137866213064,
2022-03-31 00:00:00+00:00,XAUUSD,1.4765380109122452,
2022-04-01 00:00:00+00:00,EURUSD,-2.5210006728296603,
2022-04-01 00:00:00+00:00,GBPUSD,-3.0,
2022-04-01 00:00:00+00:00,US500,0.0,
2022-04-01 00:00:00+00:00,USDJPY,3.0,
2022-04-01 00:00:00+00:00,XAUUSD,0.9931139244089127,
2022-04-03 00:00:00+00:00,EURUSD,-2.2712799180409524,
2022-04-03 00:00:00+00:00,GBPUSD,-2.2562590194062153,
2022-04-03 00:00:00+00:00,US500,0.0,
2022-04-03 00:00:00+00:00,USDJPY,3.0,
2022-04-03 00:00:00+00:00,XAUUSD,0.21980726080798663,
2022-04-04 00:00:00+00:00,EURUSD,-1.2719389622692783,
2022-04-04 00:00:00+00:00,GBPUSD,-2.738709377111146,
2022-04-04 00:00:00+00:00,US500,0.0,
2022-04-04 00:00:00+00:00,USDJPY,3.0,
2022-04-04 00:00:00+00:00,XAUUSD,0.7576176497065674,
2022-04-05 00:00:00+00:00,EURUSD,-1.6,
2022-04-05 00:00:00+00:00,GBPUSD,-1.0989246889669357,
2022-04-05 00:00:00+00:00,US500,0.0,
2022-04-05 00:00:00+00:00,USDJPY,3.0,
2022-04-05 00:00:00+00:00,XAUUSD,1.6958439664814362,
2022-04-06 00:00:00+00:00,EURUSD,-1.6,
2022-04-06 00:00:00+00:00,GBPUSD,-0.8053906346604084,
2022-04-06 00:00:00+00:00,US500,0.0,
2022-04-06 00:00:00+00:00,USDJPY,3.0,
2022-04-06 00:00:00+00:00,XAUUSD,1.3653161899763866,
2022-04-07 00:00:00+00:00,EURUSD,-1.6,
2022-04-07 00:00:00+00:00,GBPUSD,-0.5100703812841908,
2022-04-07 00:00:00+00:00,US500,0.0,
2022-04-07 00:00:00+00:00,USDJPY,3.0,
2022-04-07 00:00:00+00:00,XAUUSD,0.8717978233679959,
2022-04-08 00:00:00+00:00,EURUSD,-1.6,
2022-04-08 00:00:00+00:00,GBPUSD,-1.0836526238892037,
2022-04-08 00:00:00+00:00,US500,0.0,
2022-04-08 00:00:00+00:00,USDJPY,3.0,
2022-04-08 00:00:00+00:00,XAUUSD,-0.8,
2022-04-10 00:00:00+00:00,EURUSD,-0.40000000000000024,
2022-04-10 00:00:00+00:00,GBPUSD,-2.381750427666372,
2022-04-10 00:00:00+00:00,US500,0.0,
2022-04-10 00:00:00+00:00,USDJPY,3.0,
2022-04-10 00:00:00+00:00,XAUUSD,-0.8,
2022-04-11 00:00:00+00:00,EURUSD,-0.40000000000000024,
2022-04-11 00:00:00+00:00,GBPUSD,-1.6983180687769828,
2022-04-11 00:00:00+00:00,US500,0.0,
2022-04-11 00:00:00+00:00,USDJPY,1.7132524898057224,
2022-04-11 00:00:00+00:00,XAUUSD,-0.590801440435079,
2022-04-12 00:00:00+00:00,EURUSD,-0.40000000000000024,
2022-04-12 00:00:00+00:00,GBPUSD,-1.6,
2022-04-12 00:00:00+00:00,US500,0.0,
2022-04-12 00:00:00+00:00,USDJPY,0.22518837874619374,
2022-04-12 00:00:00+00:00,XAUUSD,0.40000000000000024,
2022-04-13 00:00:00+00:00,EURUSD,-1.7842889568479925,
2022-04-13 00:00:00+00:00,GBPUSD,-2.6323998771582846,
2022-04-13 00:00:00+00:00,US500,0.0,
2022-04-13 00:00:00+00:00,USDJPY,1.1805712270967565,
2022-04-13 00:00:00+00:00,XAUUSD,0.40000000000000024,
2022-04-14 00:00:00+00:00,EURUSD,-1.6,
2022-04-14 00:00:00+00:00,GBPUSD,-2.0279620489957204,
2022-04-14 00:00:00+00:00,US500,0.0,
2022-04-14 00:00:00+00:00,USDJPY,0.19446856407237406,
2022-04-14 00:00:00+00:00,XAUUSD,0.40000000000000024,
2022-04-15 00:00:00+00:00,EURUSD,-1.8584165674405553,
2022-04-15 00:00:00+00:00,GBPUSD,-1.8702444718690976,
2022-04-15 00:00:00+00:00,US500,0.0,
2022-04-15 00:00:00+00:00,USDJPY,1.330715840977854,
2022-04-15 00:00:00+00:00,XAUUSD,0.0,
2022-04-17 00:00:00+00:00,EURUSD,-3.0,
2022-04-17 00:00:00+00:00,GBPUSD,-2.8684749799214515,
2022-04-17 00:00:00+00:00,US500,0.0,
2022-04-17 00:00:00+00:00,USDJPY,2.0187886006305016,
2022-04-17 00:00:00+00:00,XAUUSD,-0.8,
2022-04-18 00:00:00+00:00,EURUSD,-2.88252877590417,
2022-04-18 00:00:00+00:00,GBPUSD,-2.1941354309369983,
2022-04-18 00:00:00+00:00,US500,0.0,
2022-04-18 00:00:00+00:00,USDJPY,1.2905091868612033,
2022-04-18 00:00:00+00:00,XAUUSD,-0.8,
